쇼핑몰,제품,수량,판매금액,쇼핑몰 유형
신세계이마트,제품_68,5,142500,할인점
신세계이마트,제품_74,1,151500,할인점
신세계이마트,제품_85,7,586600,할인점
신세계이마트,제품_66,1,44300,할인점
신세계이마트,제품_64,1,33800,할인점
신세계이마트,제품_68,6,171000,할인점
신세계이마트,제품_60,1,94500,할인점
신세계이마트,제품_14,5,336000,할인점
신세계이마트,제품_11,7,840700,할인점
신세계이마트,제품_96,7,550200,할인점
신세계이마트,제품_48,2,119400,할인점
신세계이마트,제품_03,1,39100,할인점
신세계이마트,제품_12,3,404700,할인점
신세계이마트,제품_28,6,806400,할인점
신세계이마트,제품_90,7,262500,할인점
신세계이마트,제품_98,10,984000,할인점
신세계이마트,제품_63,4,534400,할인점
신세계이마트,제품_36,8,981600,할인점
신세계이마트,제품_89,2,222600,할인점
신세계이마트,제품_28,3,403200,할인점
신세계이마트,제품_65,4,112000,할인점
신세계이마트,제품_02,4,64800,할인점
신세계이마트,제품_18,8,1156000,할인점
신세계이마트,제품_55,5,266500,할인점
신세계이마트,제품_07,2,297200,할인점
신세계이마트,제품_51,10,277000,할인점
신세계이마트,제품_54,6,730800,할인점
신세계이마트,제품_62,9,1004400,할인점
신세계이마트,제품_82,9,891900,할인점
신세계이마트,제품_51,2,55400,할인점
신세계이마트,제품_19,7,565600,할인점
신세계이마트,제품_06,9,811800,할인점
신세계이마트,제품_03,7,273700,할인점
신세계이마트,제품_98,9,885600,할인점
신세계이마트,제품_85,10,838000,할인점
신세계이마트,제품_79,7,277900,할인점
신세계이마트,제품_95,4,389200,할인점
신세계이마트,제품_28,4,537600,할인점
신세계이마트,제품_94,4,208800,할인점
신세계이마트,제품_67,9,421200,할인점
신세계이마트,제품_30,6,774600,할인점
신세계이마트,제품_63,1,133600,할인점
신세계이마트,제품_08,4,234800,할인점
신세계이마트,제품_45,7,102900,할인점
신세계이마트,제품_62,9,1004400,할인점
신세계이마트,제품_45,8,117600,할인점
신세계이마트,제품_71,1,28700,할인점
신세계이마트,제품_56,1,31800,할인점
신세계이마트,제품_23,1,89000,할인점
신세계이마트,제품_25,6,742800,할인점
신세계이마트,제품_06,9,811800,할인점
신세계이마트,제품_46,1,150200,할인점
신세계이마트,제품_68,4,114000,할인점
신세계이마트,제품_44,5,583500,할인점
신세계이마트,제품_21,8,548800,할인점
신세계이마트,제품_45,10,147000,할인점
신세계이마트,제품_45,8,117600,할인점
신세계이마트,제품_83,5,423000,할인점
신세계이마트,제품_76,10,1525000,할인점
신세계이마트,제품_74,1,151500,할인점
신세계이마트,제품_46,2,300400,할인점
신세계이마트,제품_51,2,55400,할인점
신세계이마트,제품_95,9,875700,할인점
신세계이마트,제품_73,4,56400,할인점
신세계이마트,제품_94,8,417600,할인점
신세계이마트,제품_73,3,42300,할인점
신세계이마트,제품_67,6,280800,할인점
신세계이마트,제품_81,6,918000,할인점
신세계이마트,제품_99,2,38200,할인점
신세계이마트,제품_77,1,102500,할인점
신세계이마트,제품_73,10,141000,할인점
신세계이마트,제품_11,7,840700,할인점
신세계이마트,제품_75,4,384800,할인점
신세계이마트,제품_16,1,141800,할인점
신세계이마트,제품_20,9,1296000,할인점
신세계이마트,제품_41,7,975100,할인점
신세계이마트,제품_12,3,404700,할인점
신세계이마트,제품_78,2,92800,할인점
신세계이마트,제품_71,2,57400,할인점
신세계이마트,제품_57,6,329400,할인점
신세계이마트,제품_09,5,550500,할인점
신세계이마트,제품_45,2,29400,할인점
신세계이마트,제품_50,4,62400,할인점
신세계이마트,제품_52,1,65100,할인점
신세계이마트,제품_75,1,96200,할인점
신세계이마트,제품_40,2,145200,할인점
신세계이마트,제품_38,1,43700,할인점
신세계이마트,제품_73,8,112800,할인점
신세계이마트,제품_48,4,238800,할인점
신세계이마트,제품_96,6,471600,할인점
신세계이마트,제품_61,1,124500,할인점
신세계이마트,제품_100,7,761600,할인점
신세계이마트,제품_33,4,613200,할인점
신세계이마트,제품_78,3,139200,할인점
신세계이마트,제품_05,5,538000,할인점
신세계이마트,제품_85,7,586600,할인점
신세계이마트,제품_09,10,1101000,할인점
신세계이마트,제품_93,8,571200,할인점
신세계이마트,제품_44,1,116700,할인점
신세계이마트,제품_88,7,797300,할인점
신세계이마트,제품_49,2,89600,할인점
신세계이마트,제품_16,6,850800,할인점
신세계이마트,제품_87,3,392400,할인점
신세계이마트,제품_57,5,274500,할인점
신세계이마트,제품_32,6,110400,할인점
신세계이마트,제품_33,1,153300,할인점
신세계이마트,제품_83,7,592200,할인점
신세계이마트,제품_49,2,89600,할인점
신세계이마트,제품_74,7,1060500,할인점
신세계이마트,제품_09,2,220200,할인점
신세계이마트,제품_60,3,283500,할인점
신세계이마트,제품_77,4,410000,할인점
아이꾸러미,제품_09,4,440400,온라인사이트
아이꾸러미,제품_65,6,168000,온라인사이트
아이꾸러미,제품_51,7,193900,온라인사이트
아이꾸러미,제품_89,6,667800,온라인사이트
아이꾸러미,제품_59,7,928900,온라인사이트
아이꾸러미,제품_63,4,534400,온라인사이트
아이꾸러미,제품_39,2,20800,온라인사이트
아이꾸러미,제품_72,10,951000,온라인사이트
아이꾸러미,제품_06,4,360800,온라인사이트
아이꾸러미,제품_25,1,123800,온라인사이트
아이꾸러미,제품_74,7,1060500,온라인사이트
아이꾸러미,제품_85,7,586600,온라인사이트
아이꾸러미,제품_34,5,169000,온라인사이트
아이꾸러미,제품_15,5,453500,온라인사이트
아이꾸러미,제품_73,2,28200,온라인사이트
아이꾸러미,제품_33,2,306600,온라인사이트
아이꾸러미,제품_89,7,779100,온라인사이트
아이꾸러미,제품_20,3,432000,온라인사이트
아이꾸러미,제품_43,5,434000,온라인사이트
아이꾸러미,제품_11,4,480400,온라인사이트
아이꾸러미,제품_88,1,113900,온라인사이트
아이꾸러미,제품_89,7,779100,온라인사이트
아이꾸러미,제품_93,10,714000,온라인사이트
아이꾸러미,제품_05,10,1076000,온라인사이트
아이꾸러미,제품_21,10,686000,온라인사이트
아이꾸러미,제품_46,10,1502000,온라인사이트
아이꾸러미,제품_40,6,435600,온라인사이트
아이꾸러미,제품_25,6,742800,온라인사이트
아이꾸러미,제품_44,3,350100,온라인사이트
아이꾸러미,제품_55,9,479700,온라인사이트
아이꾸러미,제품_68,6,171000,온라인사이트
아이꾸러미,제품_42,7,851200,온라인사이트
아이꾸러미,제품_53,4,40400,온라인사이트
아이꾸러미,제품_02,10,162000,온라인사이트
아이꾸러미,제품_12,9,1214100,온라인사이트
아이꾸러미,제품_90,10,375000,온라인사이트
아이꾸러미,제품_26,3,239100,온라인사이트
아이꾸러미,제품_32,5,92000,온라인사이트
아이꾸러미,제품_43,4,347200,온라인사이트
아이꾸러미,제품_71,8,229600,온라인사이트
아이꾸러미,제품_89,7,779100,온라인사이트
아이꾸러미,제품_52,4,260400,온라인사이트
아이꾸러미,제품_79,4,158800,온라인사이트
아이꾸러미,제품_14,6,403200,온라인사이트
아이꾸러미,제품_11,5,600500,온라인사이트
아이꾸러미,제품_20,6,864000,온라인사이트
아이꾸러미,제품_69,7,112700,온라인사이트
아이꾸러미,제품_47,7,767200,온라인사이트
아이꾸러미,제품_42,9,1094400,온라인사이트
아이꾸러미,제품_10,6,745200,온라인사이트
아이꾸러미,제품_82,2,198200,온라인사이트
아이꾸러미,제품_99,3,57300,온라인사이트
아이꾸러미,제품_69,7,112700,온라인사이트
아이꾸러미,제품_77,4,410000,온라인사이트
아이꾸러미,제품_18,3,433500,온라인사이트
아이꾸러미,제품_50,8,124800,온라인사이트
아이꾸러미,제품_37,6,418800,온라인사이트
아이꾸러미,제품_62,3,334800,온라인사이트
아이꾸러미,제품_62,8,892800,온라인사이트
아이꾸러미,제품_20,6,864000,온라인사이트
아이꾸러미,제품_83,2,169200,온라인사이트
아이꾸러미,제품_73,1,14100,온라인사이트
아이꾸러미,제품_57,9,494100,온라인사이트
아이꾸러미,제품_04,5,213500,온라인사이트
아이꾸러미,제품_09,9,990900,온라인사이트
아이꾸러미,제품_22,5,421000,온라인사이트
아이꾸러미,제품_22,5,421000,온라인사이트
아이꾸러미,제품_23,1,89000,온라인사이트
아이꾸러미,제품_04,2,85400,온라인사이트
아이꾸러미,제품_68,3,85500,온라인사이트
아이꾸러미,제품_70,10,1251000,온라인사이트
아이꾸러미,제품_32,1,18400,온라인사이트
아이꾸러미,제품_61,2,249000,온라인사이트
아이꾸러미,제품_66,9,398700,온라인사이트
아이꾸러미,제품_80,1,26600,온라인사이트
아이꾸러미,제품_98,2,196800,온라인사이트
아이꾸러미,제품_86,4,555200,온라인사이트
아이꾸러미,제품_08,7,410900,온라인사이트
아이꾸러미,제품_01,5,366000,온라인사이트
아이꾸러미,제품_95,2,194600,온라인사이트
아이꾸러미,제품_43,8,694400,온라인사이트
아이꾸러미,제품_90,3,112500,온라인사이트
아이꾸러미,제품_81,1,153000,온라인사이트
아이꾸러미,제품_20,5,720000,온라인사이트
아이꾸러미,제품_19,4,323200,온라인사이트
아이꾸러미,제품_06,10,902000,온라인사이트
아이꾸러미,제품_12,6,809400,온라인사이트
아이꾸러미,제품_03,3,117300,온라인사이트
아이꾸러미,제품_01,5,366000,온라인사이트
아이꾸러미,제품_29,8,100000,온라인사이트
아이꾸러미,제품_15,8,725600,온라인사이트
아이꾸러미,제품_64,1,33800,온라인사이트
아이꾸러미,제품_46,5,751000,온라인사이트
아이꾸러미,제품_04,6,256200,온라인사이트
아이꾸러미,제품_72,4,380400,온라인사이트
아이꾸러미,제품_23,4,356000,온라인사이트
아이꾸러미,제품_65,5,140000,온라인사이트
아이꾸러미,제품_21,10,686000,온라인사이트
아이꾸러미,제품_69,10,161000,온라인사이트
아이꾸러미,제품_58,5,506500,온라인사이트
아이꾸러미,제품_83,3,253800,온라인사이트
아이꾸러미,제품_71,6,172200,온라인사이트
아이꾸러미,제품_14,4,268800,온라인사이트
아이꾸러미,제품_64,2,67600,온라인사이트
아이꾸러미,제품_77,10,1025000,온라인사이트
아이꾸러미,제품_84,1,129200,온라인사이트
아이꾸러미,제품_77,6,615000,온라인사이트
아이꾸러미,제품_39,2,20800,온라인사이트
아이꾸러미,제품_32,4,73600,온라인사이트
아이꾸러미,제품_73,10,141000,온라인사이트
아이꾸러미,제품_50,10,156000,온라인사이트
아이꾸러미,제품_21,5,343000,온라인사이트
아이꾸러미,제품_03,8,312800,온라인사이트
아이꾸러미,제품_55,3,159900,온라인사이트
아이꾸러미,제품_67,4,187200,온라인사이트
아이꾸러미,제품_98,2,196800,온라인사이트
아이꾸러미,제품_22,7,589400,온라인사이트
아이꾸러미,제품_100,10,1088000,온라인사이트
아이꾸러미,제품_29,10,125000,온라인사이트
아이꾸러미,제품_54,6,730800,온라인사이트
아이꾸러미,제품_18,9,1300500,온라인사이트
아이꾸러미,제품_44,7,816900,온라인사이트
아이꾸러미,제품_28,3,403200,온라인사이트
아이꾸러미,제품_25,6,742800,온라인사이트
아이꾸러미,제품_76,4,610000,온라인사이트
아이꾸러미,제품_67,10,468000,온라인사이트
아이꾸러미,제품_93,1,71400,온라인사이트
아이꾸러미,제품_44,7,816900,온라인사이트
아이꾸러미,제품_10,3,372600,온라인사이트
아이꾸러미,제품_72,9,855900,온라인사이트
아이꾸러미,제품_38,3,131100,온라인사이트
아이꾸러미,제품_17,7,212100,온라인사이트
아이꾸러미,제품_30,10,1291000,온라인사이트
아이꾸러미,제품_58,2,202600,온라인사이트
아이꾸러미,제품_05,10,1076000,온라인사이트
아이꾸러미,제품_01,1,73200,온라인사이트
아이꾸러미,제품_22,8,673600,온라인사이트
아이꾸러미,제품_46,6,901200,온라인사이트
아이꾸러미,제품_05,8,860800,온라인사이트
아이꾸러미,제품_32,1,18400,온라인사이트
아이꾸러미,제품_98,10,984000,온라인사이트
아이꾸러미,제품_03,10,391000,온라인사이트
아이꾸러미,제품_46,5,751000,온라인사이트
아이꾸러미,제품_56,6,190800,온라인사이트
아이꾸러미,제품_04,4,170800,온라인사이트
아이꾸러미,제품_90,10,375000,온라인사이트
아이꾸러미,제품_51,8,221600,온라인사이트
아이꾸러미,제품_26,8,637600,온라인사이트
아이꾸러미,제품_65,4,112000,온라인사이트
아이꾸러미,제품_86,6,832800,온라인사이트
아이꾸러미,제품_52,3,195300,온라인사이트
아이꾸러미,제품_08,4,234800,온라인사이트
아이꾸러미,제품_21,10,686000,온라인사이트
아이꾸러미,제품_99,7,133700,온라인사이트
아이꾸러미,제품_89,2,222600,온라인사이트
아이꾸러미,제품_01,6,439200,온라인사이트
아이꾸러미,제품_25,10,1238000,온라인사이트
아이꾸러미,제품_29,8,100000,온라인사이트
아이꾸러미,제품_35,10,905000,온라인사이트
아이꾸러미,제품_30,7,903700,온라인사이트
아이꾸러미,제품_91,8,220000,온라인사이트
아이꾸러미,제품_07,9,1337400,온라인사이트
아이꾸러미,제품_88,1,113900,온라인사이트
아이꾸러미,제품_33,6,919800,온라인사이트
아이꾸러미,제품_93,3,214200,온라인사이트
아이꾸러미,제품_45,1,14700,온라인사이트
